im x,im y,roadway x,roadway y
57.0558845353625,921.9228877798955,640,0
196.30583394172695,921.5533284661843,650,0
578.9398743285624,920.5378453441386,680,0
716.404114094361,920.1730251749088,690,0
1093.837612042908,919.1713439170836,720,0
1232.1503186426496,918.8042719781246,730,0
1594.6373815275972,917.8422574800223,760,0
1731.159978787343,917.4799363620293,770,0
86.56964430214967,768.0297118530767,640,12
215.52732525479496,767.7813979616403,650,12
580.0205665520062,767.0795496151117,680,12
707.7652716261412,766.8335713640062,690,12
1069.050504959219,766.1379001830054,720,12
1195.538082028391,765.8943425891623,730,12
1554.5278196615377,765.2030914897402,760,12
1680.320290784691,764.9608723540731,770,12
113.41299186839892,628.0608281147771,640,24
233.01279208596281,627.8976633122975,650,24
581.0040639861652,627.4229139645482,680,24
699.9020116433223,627.2607066689723,690,24
1046.4797279774084,626.7878857735642,720,24
1162.1931041106416,626.6300230503266,730,24
1517.986909822113,626.1446290452632,760,24
1633.9954545454545,625.9863636363636,770,24
137.78082191780823,501.0,640,36
248.875,501.0,650,36
581.8943661971831,501.0,680,36
692.7887323943662,501.0,690,36
1026.105633802817,501.0,720,36
1132.112676056338,501.0,730,36
1485.102189781022,501.0,760,36
1592.3333333333333,501.0,770,36
158.68493150684932,392.0,640,48
262.5,392.0,650,48
582.6619718309859,392.0,680,48
686.6478873239437,392.0,690,48
1008.4507042253521,392.0,720,48
1106.0140845070423,392.0,730,48
1456.4598540145985,392.0,760,48
1556.0,392.0,770,48
im space-> roadway marking coordinate system Homography Matrix
0.11167840013336418,0.29770638862798743,615.8632436094784
-4.8735460740640823e-05,-0.10651339041320346,97.74587659596428
3.4261015862606165e-06,0.0004363883353713117,1.0
