im x,im y,roadway x,roadway y
371.5137269414355,1044.0887970344538,840,24
499.49722385852334,1042.5707446075176,850,24
869.1776091372504,1038.1858495266567,880,24
993.0738833420914,1036.7162769311612,890,24
1367.0457519294732,1032.2804792198147,920,24
1491.1782583675708,1030.8081045996548,930,24
1856.8022219317736,1026.4713240099334,960,24
412.63590800779536,910.6701651302639,840,36
530.6303854875283,908.8812858476724,850,36
882.3588553323962,903.5488348190964,880,36
1000.8415796621123,901.7525533707988,890,36
1344.9030907312385,896.5363388306362,920,36
1461.1706560480682,894.7736407512422,930,36
1805.580657756029,889.5521428478468,960,36
450.06940458385543,789.2192651279356,840,48
558.7648997528152,788.0683716496761,850,48
894.0121557517459,784.5186948214521,880,48
1007.6581073527668,783.3153847456766,890,48
1325.8847963883823,779.9459256852995,920,48
1435.5847933028394,778.7843963062053,930,48
1762.8460604629988,775.3192770068624,960,48
im space-> roadway marking coordinate system Homography Matrix
0.152284506562863,0.8403147981010113,728.2342167097723
-0.0024441293798353842,-0.14142958869946223,196.25255784555713
-6.7630096934845695e-06,0.000939598307323642,1.0
