im x,im y,roadway x,roadway y
1052.217013900553,1105.155082872557,1440,0
1104.3946899203208,1010.8077394550621,1450,0
1219.7175686581595,802.2816402847806,1480,0
1256.2116555794996,736.2932633748711,1490,0
1336.7951799003208,590.5826449102206,1520,0
1359.9299789021138,548.7504478324907,1530,0
1419.9318679121636,440.25541202474705,1560,0
1439.2558244741008,405.3139561185252,1570,0
1481.429105687003,329.05649604826846,1600,0
1497.8791760592849,299.311582954254,1610,0
1532.7412056493283,236.27428177747157,1640,0
1544.333819326996,215.31259112381176,1650,0
1571.1570166985261,166.811055466911,1680,0
1580.5110938486187,149.89707238918288,1690,0
1604.4106083086053,106.68212166172107,1720,0
927.8029475297428,1040.3343087970088,1440,12
983.6639485155595,955.558078134239,1450,12
1114.6244864420707,756.8086720182037,1480,12
1152.5005291632447,699.3269212859091,1490,12
1244.6261759366232,559.5144413269517,1520,12
1270.4739306404254,520.2871597492262,1530,12
1338.6136363636363,416.87642045454544,1560,12
1359.388939256573,385.34723481414323,1570,12
1410.3357687855516,308.0288893591068,1600,12
1426.4605455827323,283.55747329030856,1610,12
1466.7082911962318,222.4763593544365,1640,12
1479.4454887218046,203.14602913533835,1650,12
1512.1083156191503,153.5760017767061,1680,12
1522.5700619844795,137.69896041778514,1690,12
1550.1574920694159,95.83149841388318,1720,12
814.4902721133917,981.2974526977335,1440,24
872.7223269781409,904.7881835323695,1450,24
1017.377295559574,714.7305605786619,1480,24
1055.4340602284528,664.7289719626168,1490,24
1157.7917536015896,530.2444113263786,1520,24
1185.861150640374,493.36491156739174,1530,24
1261.0498547091333,394.57683322887584,1560,24
1282.6721120186698,366.16802800466746,1570,24
1342.2497924251134,287.8907836750335,1600,24
1357.1796432318993,268.2749213011542,1610,24
1402.2834454142223,209.01445128058378,1640,24
1415.8286235186874,191.21786690975387,1650,24
1454.3341788724326,140.62662629899353,1680,24
1465.6784274193549,125.72177419354838,1690,24
1496.5834136933463,85.11668273866924,1720,24
706.2004321645683,924.8775360857414,1440,36
766.1884868619752,856.0354092419209,1450,36
924.3824786622297,674.4924186519263,1480,36
961.931458871557,631.4013120730302,1490,36
1074.5332894611515,502.179760492523,1520,36
1104.7133834799886,467.5451674709055,1530,36
1186.8785952044009,373.2525961212653,1560,36
1209.083094555874,347.7707736389685,1570,36
1277.8576931235834,268.8452331773979,1600,36
1291.0633593231178,253.69044690951128,1610,36
1341.1285169379507,196.23580950942255,1640,36
1355.3778253883236,179.88334226031066,1650,36
1400.1653244362633,128.48533133916246,1680,36
1412.3555181128897,114.49589855008203,1690,36
1446.6571574121242,75.13143148242486,1720,36
610.1894234613642,874.8549937361729,1440,48
670.808082506586,812.3867496216579,1450,48
840.0353409914105,637.9960610058988,1480,48
876.1166431286581,600.8138529963534,1490,48
997.1441821725173,476.0935445525339,1520,48
1028.8600145956345,443.41000464406557,1530,48
1116.5585841236652,353.0355929355537,1560,48
1138.7340507302076,330.1835126825519,1570,48
1216.0081005090256,250.55169169985263,1600,48
1226.7327039659401,239.49986116895738,1610,48
1280.9234589264338,183.6556481338817,1640,48
1295.4820202020203,168.6528787878788,1650,48
1346.1982038033923,116.3892525766224,1680,48
1358.9465709396002,103.25190967149476,1690,48
1396.0551911694129,65.01103823388257,1720,48
im space-> roadway marking coordinate system Homography Matrix
0.07914226739672885,2.429847487069245,1575.9592195982484
-0.22134870429600237,-0.1235167150422006,368.44689947802055
-3.540170485638489e-05,0.0018586381793729914,1.0
