Video sequence name,Processing start time,Processing end time,Timestamp start time,Timestamp end time,Unique objects,GPU
/home/worklab/Data/cv/video/5_min_18_cam_October_2020/ingest_session_00005/recording/record_p1c1_00000.mp4,2021-04-21 11:28:42.23,2021-04-21 11:29:02.37,,,94,cuda:0

Processing fps,load,predict,pre_localize and align,localize,post_localize,detect,parse,match,update,add and remove,store,plot
24.86785851060064,0.6344742774963379,0.45014214515686035,0.24686241149902344,8.467388153076172,1.8551325798034668,4.946163892745972,0.007014751434326172,0.18938064575195312,0.5804867744445801,0.013725996017456055,0.054077863693237305,0.00039267539978027344

Detection step,Skip step
10,1

Frame #,Timestamp,Object ID,Object class,BBox xmin,BBox ymin,BBox xmax,BBox ymax,Generation method,GPS lat of bbox bottom center,GPS long of bbox bottom center
109,,10,sedan,1291.968017578125,1334.9830322265625,137.99017333984375,172.31143188476562,Localizer,36.00663545382386,-86.6116433684599
109,,11,sedan,1364.819580078125,1423.6741943359375,277.7611999511719,325.4971008300781,Localizer,36.00611873096161,-86.61113149361823
109,,12,sedan,2026.569580078125,2148.833740234375,2318.67041015625,2392.12158203125,Localizer,36.004513588670875,-86.60961750329618
109,,13,SUV,1159.505859375,1239.60986328125,55.51022720336914,136.55264282226562,Localizer,36.00690524649218,-86.61198211068097
109,,14,SUV,888.6685791015625,1015.060302734375,379.33282470703125,567.7061767578125,Localizer,36.005641405730394,-86.61094213665989
109,,16,sedan,1657.6650390625,1776.4456787109375,1223.1827392578125,1329.7559814453125,Localizer,36.00488345170132,-86.60996812359382
109,,25,sedan,774.2252807617188,823.4421997070312,175.75282287597656,219.86798095703125,Localizer,36.00636227492302,-86.61177809243965
109,,27,sedan,2025.1695556640625,2126.236572265625,907.7360229492188,982.1702880859375,Localizer,36.0051600699066,-86.61006920497746
109,,28,sedan,2041.662109375,2140.99853515625,806.4934692382812,874.8811645507812,Localizer,36.00526442640821,-86.6101365445877
109,,29,sedan,1113.234375,1178.760009765625,536.9390869140625,597.6663208007812,Localizer,36.00550481925681,-86.61071187830161
109,,30,sedan,1144.4246826171875,1200.8214111328125,423.69549560546875,471.7314758300781,Localizer,36.005725151736414,-86.6109047989678
109,,35,sedan,2527.79345703125,2667.005859375,1214.43701171875,1314.30224609375,Localizer,36.00496703976033,-86.60980243011575
109,,36,sedan,2361.981689453125,2525.477783203125,1431.580322265625,1562.02734375,Localizer,36.00482560373918,-86.60975382606061
110,,1,sedan,1514.916015625,1582.999267578125,544.12255859375,591.89208984375,Detector,36.00555794807169,-86.61057226777218
110,,3,sedan,1788.734130859375,1859.92578125,473.5035705566406,527.920654296875,Detector,36.0057141028669,-86.61056945795906
110,,4,sedan,1391.42041015625,1398.9200439453125,179.73406982421875,182.08348083496094,Detector,36.0065397851216,-86.61149740895019
110,,5,sedan,1970.1600341796875,2123.625732421875,1695.509521484375,1859.995361328125,Detector,36.00467825453992,-86.60973965224588
110,,6,sedan,1414.3392333984375,1465.125244140625,253.0191192626953,295.626220703125,Detector,36.006209621084906,-86.61118144530789
110,,8,sedan,1218.7652587890625,1266.4825439453125,168.90127563476562,206.13221740722656,Detector,36.00648490342985,-86.61156114870192
110,,10,sedan,1290.3438720703125,1333.7764892578125,136.51626586914062,170.79345703125,Detector,36.00664189533857,-86.61165021836537
110,,11,sedan,1363.7203369140625,1423.0731201171875,273.9593505859375,320.93780517578125,Detector,36.006130944566316,-86.61114265708375
110,,12,sedan,2047.762451171875,2153.291748046875,2344.380615234375,2406.548095703125,Detector,36.004509707027864,-86.60961281384235
110,,13,SUV,1161.418212890625,1243.4755859375,55.317169189453125,137.5960235595703,Detector,36.00690350430805,-86.61197799146862
110,,14,SUV,895.4111328125,1018.7672729492188,381.8229064941406,573.4823608398438,Detector,36.00563429694263,-86.61093226235849
110,,16,sedan,1667.9454345703125,1791.2152099609375,1239.2176513671875,1349.8287353515625,Detector,36.004874070842796,-86.60995749191699
110,,25,sedan,773.8698120117188,822.0188598632812,172.7222137451172,220.4037322998047,Detector,36.00636690178619,-86.61178361545018
110,,27,sedan,2019.884521484375,2115.392822265625,898.0153198242188,971.3274536132812,Detector,36.00516868421659,-86.61007773906651
110,,28,sedan,2038.9290771484375,2133.33349609375,798.2205810546875,864.5370483398438,Detector,36.00527382013104,-86.61014480889457
110,,29,sedan,1120.1038818359375,1184.8931884765625,542.5203857421875,603.9514770507812,Detector,36.00549626441136,-86.61070076554172
110,,30,sedan,1148.7666015625,1206.211181640625,430.4002990722656,477.6589660644531,Detector,36.0057130106934,-86.61089088809855
110,,35,sedan,2514.28564453125,2653.003173828125,1200.3707275390625,1300.83447265625,Detector,36.00497460635217,-86.60981014750419
110,,36,sedan,2346.199951171875,2506.280029296875,1410.166748046875,1543.797119140625,Detector,36.004833987202126,-86.60976277905894
110,,38,sedan,3052.12744140625,3315.36279296875,1869.046875,2066.58642578125,Detector,36.00468740555737,-86.60954041651624
110,,39,sedan,3329.0576171875,3572.9619140625,1646.150146484375,1824.930908203125,Detector,36.0047918148366,-86.60953979085093
111,,1,sedan,1507.7642822265625,1576.04052734375,538.3062744140625,585.9921264648438,Localizer,36.00556664204999,-86.6105826800869
111,,3,sedan,1781.1614990234375,1852.6707763671875,469.14935302734375,523.4252319335938,Localizer,36.00572151367846,-86.6105785553114
111,,4,sedan,1391.390380859375,1396.0567626953125,179.4874725341797,180.88702392578125,Localizer,36.00654250832116,-86.61150084347653
111,,5,sedan,1984.8492431640625,2140.321533203125,1721.43017578125,1889.4478759765625,Localizer,36.00466940510273,-86.6097303640764
111,,6,sedan,1412.1636962890625,1462.8900146484375,250.50076293945312,293.0635070800781,Localizer,36.00621731914545,-86.61118946553619
111,,8,sedan,1216.4268798828125,1264.3387451171875,164.48617553710938,202.5989532470703,Localizer,36.006500604362145,-86.61157715536982
111,,10,sedan,1289.0074462890625,1332.037109375,135.477294921875,170.36260986328125,Localizer,36.006644913267834,-86.61165410897868
111,,11,sedan,1360.349365234375,1419.1278076171875,271.1299743652344,318.3789978027344,Localizer,36.00613836973387,-86.61115141108385
111,,12,sedan,2078.23291015625,2159.34619140625,2371.649658203125,2421.92822265625,Localizer,36.00450590087595,-86.60960736546497
111,,13,SUV,1159.50244140625,1241.5826416015625,53.51117706298828,136.2273712158203,Localizer,36.006911784575756,-86.61198730186713
111,,14,SUV,898.1949462890625,1021.0802001953125,384.6696472167969,576.4181518554688,Localizer,36.005629200625464,-86.61092583418491
111,,16,sedan,1678.779052734375,1802.707763671875,1256.173828125,1367.8248291015625,Localizer,36.00486509102675,-86.60994759165142
111,,25,sedan,775.6203002929688,822.9329833984375,173.17662048339844,220.58969116210938,Localizer,36.00636591900821,-86.61178155343507
111,,27,sedan,2009.58447265625,2103.909423828125,887.6898803710938,960.5785522460938,Localizer,36.005177371403605,-86.61008726016024
111,,28,sedan,2028.4501953125,2123.8466796875,790.1110229492188,856.7703247070312,Localizer,36.0052813237495,-86.61015341999324
111,,29,sedan,1120.5496826171875,1186.27734375,546.9887084960938,608.8385620117188,Localizer,36.00548902307366,-86.6106935395702
111,,30,sedan,1150.4078369140625,1207.6968994140625,433.8382263183594,481.7017517089844,Localizer,36.00570570647954,-86.61088325795025
111,,35,sedan,2498.588134765625,2634.42236328125,1187.0517578125,1285.3089599609375,Localizer,36.00498242696169,-86.60981890157963
111,,36,sedan,2327.9619140625,2486.1591796875,1391.1103515625,1523.06005859375,Localizer,36.00484244909601,-86.60977223446059
111,,38,sedan,3027.441650390625,3285.49267578125,1854.7779541015625,2048.65869140625,Localizer,36.00469109872704,-86.60954658444325
111,,39,sedan,3301.943603515625,3537.380126953125,1634.9847412109375,1808.51220703125,Localizer,36.004795412497224,-86.60954679287457
112,,1,sedan,1501.763427734375,1569.824951171875,532.8773803710938,580.5299072265625,Localizer,36.005574875525014,-86.61059231276502
112,,3,sedan,1774.4134521484375,1844.924072265625,465.03277587890625,518.4439697265625,Localizer,36.00572925774452,-86.6105878604323
112,,4,sedan,1391.5968017578125,1393.664794921875,179.16615295410156,179.61570739746094,Localizer,36.006545613246836,-86.61150435235696
112,,5,sedan,1999.523681640625,2157.28173828125,1749.1949462890625,1919.31689453125,Localizer,36.00466038668141,-86.60972101031885
112,,6,sedan,1409.6527099609375,1459.687255859375,247.88348388671875,290.0230407714844,Localizer,36.00622588656089,-86.61119866221564
112,,8,sedan,1213.5736083984375,1260.8944091796875,162.15264892578125,200.17449951171875,Localizer,36.00650976360946,-86.61158788364403
112,,10,sedan,1287.2803955078125,1330.160400390625,134.172119140625,169.1584014892578,Localizer,36.006650237970874,-86.61166027070819
112,,11,sedan,1356.7713623046875,1415.2801513671875,268.6074523925781,315.8499755859375,Localizer,36.00614533306832,-86.61115981279404
112,,12,sedan,2104.11962890625,2167.07861328125,2396.832763671875,2437.31103515625,Localizer,36.0045023025228,-86.60960232356825
112,,13,SUV,1158.05615234375,1239.1865234375,51.770179748535156,133.91554260253906,Localizer,36.00692252702586,-86.61199891488526
112,,14,SUV,899.4934692382812,1022.91064453125,387.3662109375,579.9168090820312,Localizer,36.00562360588416,-86.61091943899314
112,,16,sedan,1689.92724609375,1814.4742431640625,1273.09765625,1386.2701416015625,Localizer,36.00485619715813,-86.6099377406322
112,,25,sedan,776.7949829101562,824.2529296875,177.01113891601562,223.98696899414062,Localizer,36.006352320773175,-86.61176639194107
112,,27,sedan,2002.0018310546875,2092.596923828125,878.8868408203125,949.9849853515625,Localizer,36.005185545968125,-86.61009601074669
112,,28,sedan,2017.24658203125,2113.49560546875,782.235107421875,849.2472534179688,Localizer,36.005288570042715,-86.6101621672757
112,,29,sedan,1121.267822265625,1187.697509765625,551.6927490234375,614.0017700195312,Localizer,36.00548146992913,-86.6106859530543
112,,30,sedan,1152.4622802734375,1209.880126953125,437.4049987792969,485.6295166015625,Localizer,36.005698529660805,-86.61087546069461
112,,35,sedan,2482.162841796875,2615.74853515625,1173.8255615234375,1269.9788818359375,Localizer,36.00499025133134,-86.60982783208175
112,,36,sedan,2309.712158203125,2465.376220703125,1373.0985107421875,1502.547607421875,Localizer,36.00485073548407,-86.60978174456922
112,,38,sedan,2998.7890625,3243.267822265625,1827.37158203125,2012.2877197265625,Localizer,36.00469976574424,-86.60955649567174
112,,39,sedan,3270.764892578125,3497.8984375,1612.3187255859375,1776.6072998046875,Localizer,36.004804539088205,-86.60955687920391
113,,1,sedan,1495.954345703125,1563.9608154296875,527.4189453125,574.7614135742188,Localizer,36.00558351902417,-86.6106021926248
113,,3,sedan,1767.9759521484375,1837.9449462890625,461.08599853515625,514.0010375976562,Localizer,36.00573646251373,-86.6105965309159
113,,5,sedan,2018.152587890625,2178.10693359375,1776.97705078125,1950.1136474609375,Localizer,36.00465169515904,-86.60971121786068
113,,6,sedan,1406.735595703125,1456.679931640625,245.39437866210938,287.45770263671875,Localizer,36.0062335277654,-86.61120714433787
113,,8,sedan,1211.369873046875,1257.58837890625,159.46224975585938,197.71426391601562,Localizer,36.00651987803324,-86.6115992071884
113,,10,sedan,1285.5216064453125,1328.5069580078125,132.5769500732422,167.6106414794922,Localizer,36.0066570420801,-86.61166768745791
113,,11,sedan,1353.3758544921875,1411.8187255859375,265.82867431640625,312.98046875,Localizer,36.00615329636022,-86.6111689250642
113,,12,sedan,2130.55419921875,2175.295654296875,2422.439697265625,2452.241943359375,Localizer,36.00449878640623,-86.6095972959116
113,,13,SUV,1155.857421875,1237.4866943359375,49.976585388183594,132.1478271484375,Localizer,36.00693198086328,-86.61200937182512
113,,14,SUV,900.348876953125,1024.6927490234375,390.1007080078125,584.053955078125,Localizer,36.005617383087156,-86.61091255424721
113,,16,sedan,1700.2786865234375,1826.3216552734375,1289.16357421875,1404.2393798828125,Localizer,36.00484781020996,-86.60992843024326
113,,25,sedan,777.3043823242188,824.9181518554688,180.460693359375,226.9062042236328,Localizer,36.00634037481238,-86.61175347246581
113,,27,sedan,1997.3623046875,2082.12060546875,870.4083251953125,939.04833984375,Localizer,36.00519404574622,-86.61010442265655
113,,28,sedan,2006.028564453125,2101.586669921875,774.6223754882812,840.9981079101562,Localizer,36.00529607568352,-86.61017141402398
113,,29,sedan,1122.5780029296875,1189.2689208984375,556.5221557617188,619.2562866210938,Localizer,36.00547387122814,-86.61067815582877
113,,30,sedan,1154.7037353515625,1212.30712890625,441.1715087890625,489.83245849609375,Localizer,36.00569097430518,-86.61086720774212
113,,35,sedan,2465.99951171875,2597.81005859375,1159.560791015625,1254.8642578125,Localizer,36.00499853096127,-86.60983698011283
113,,36,sedan,2292.7255859375,2445.8701171875,1354.9761962890625,1482.1705322265625,Localizer,36.004859288342445,-86.60979122156039
113,,38,sedan,2969.32470703125,3206.23583984375,1799.170166015625,1975.98681640625,Localizer,36.004708941572964,-86.60956643297826
113,,39,sedan,3242.291748046875,3460.858642578125,1590.5966796875,1744.888671875,Localizer,36.00481383496319,-86.60956672610914
114,,1,sedan,1491.4315185546875,1559.4429931640625,522.0289306640625,568.9467163085938,Localizer,36.0055924202531,-86.61061170816107
114,,3,sedan,1762.8114013671875,1831.7742919921875,456.94329833984375,509.227294921875,Localizer,36.00574439660165,-86.6106052905665
114,,5,sedan,2037.170654296875,2199.534423828125,1805.297607421875,1981.4779052734375,Localizer,36.00464307128755,-86.60970147494875
114,,6,sedan,1403.8682861328125,1453.5260009765625,242.9313507080078,284.7581787109375,Localizer,36.00624139070942,-86.61121586231494
114,,8,sedan,1209.381103515625,1254.8223876953125,156.9059295654297,195.68515014648438,Localizer,36.00652896649923,-86.61160932235775
114,,10,sedan,1282.931884765625,1326.3131103515625,130.58078002929688,166.06541442871094,Localizer,36.00666466310997,-86.61167637939347
114,,11,sedan,1350.0841064453125,1408.68701171875,263.0433349609375,310.2488098144531,Localizer,36.00616115664356,-86.6111778265313
114,,12,sedan,2157.2880859375,2183.739013671875,2448.354248046875,2466.856689453125,Localizer,36.00449533495041,-86.6095923095427
114,,13,SUV,1153.81982421875,1235.5057373046875,48.24090576171875,130.29202270507812,Localizer,36.006941569265074,-86.61202001747604
114,,14,SUV,901.7810668945312,1027.1641845703125,393.46844482421875,588.0258178710938,Localizer,36.00561086542905,-86.6109050494513
114,,16,sedan,1711.1229248046875,1838.7374267578125,1307.4144287109375,1424.2066650390625,Localizer,36.00483851018458,-86.60991833773059
114,,25,sedan,778.008056640625,825.6095581054688,183.17042541503906,229.51651000976562,Localizer,36.006330522807694,-86.61174265765295
114,,27,sedan,1989.688720703125,2071.14892578125,861.4705200195312,929.1546020507812,Localizer,36.00520219494871,-86.6101131959686
114,,28,sedan,1996.4290771484375,2091.259521484375,766.8961181640625,832.794921875,Localizer,36.005303895080964,-86.61018037314325
114,,29,sedan,1125.25146484375,1192.7750244140625,561.467529296875,624.9540405273438,Localizer,36.00546613923728,-86.61066947790155
114,,30,sedan,1157.436279296875,1215.10791015625,445.08538818359375,494.0243835449219,Localizer,36.005683414003784,-86.61085873520119
114,,35,sedan,2449.33251953125,2579.164794921875,1145.3277587890625,1239.49462890625,Localizer,36.00500698079801,-86.60984645899309
114,,36,sedan,2276.7412109375,2428.358642578125,1336.3466796875,1461.962646484375,Localizer,36.004868231200525,-86.60980068423648
114,,38,sedan,2939.708251953125,3169.68212890625,1771.7386474609375,1942.933837890625,Localizer,36.004717652395854,-86.60957627318514
114,,39,sedan,3212.9248046875,3430.228759765625,1570.1925048828125,1717.6822509765625,Localizer,36.004822257773185,-86.60957583651853
115,,1,sedan,1486.814453125,1554.7100830078125,516.728759765625,563.3529052734375,Localizer,36.00560113251024,-86.61062116110982
115,,3,sedan,1758.2108154296875,1825.923828125,452.8940124511719,504.5939025878906,Localizer,36.00575223721763,-86.61061379206342
115,,5,sedan,2055.38623046875,2220.3994140625,1835.138427734375,2014.2484130859375,Localizer,36.00463414774659,-86.60969175111565
115,,6,sedan,1400.274658203125,1450.18115234375,240.44915771484375,282.28289794921875,Localizer,36.006248896356524,-86.61122458498812
115,,8,sedan,1206.74267578125,1250.71923828125,154.63035583496094,193.43194580078125,Localizer,36.00653781827604,-86.6116199881342
115,,10,sedan,1279.9189453125,1323.6175537109375,128.54576110839844,164.510498046875,Localizer,36.006672353595306,-86.61168550809242
115,,11,sedan,1347.21533203125,1405.8765869140625,260.3118591308594,307.49688720703125,Localizer,36.00616908679645,-86.61118656777917
115,,12,sedan,2184.1650390625,2191.779052734375,2474.37109375,2481.4775390625,Localizer,36.004491912902395,-86.60958739957351
115,,13,SUV,1151.5465087890625,1233.20654296875,46.760738372802734,128.59320068359375,Localizer,36.00695000849058,-86.61202985410637
115,,14,SUV,902.9220581054688,1029.2686767578125,396.88421630859375,592.0711059570312,Localizer,36.00560423968065,-86.61089761727497
115,,16,sedan,1722.411376953125,1851.946044921875,1325.7220458984375,1444.343994140625,Localizer,36.004829395635085,-86.60990829661937
115,,25,sedan,778.40869140625,826.1519775390625,185.4217071533203,231.72412109375,Localizer,36.00632230584931,-86.61173372516889
115,,27,sedan,1982.013427734375,2060.746337890625,852.053466796875,918.785400390625,Localizer,36.005210961629935,-86.61012235606967
115,,28,sedan,1987.5361328125,2081.409423828125,759.43359375,824.6007690429688,Localizer,36.005311726005544,-86.61018917629892
115,,29,sedan,1128.0281982421875,1195.56298828125,566.5437622070312,630.3319702148438,Localizer,36.00545858754427,-86.6106611246017
115,,30,sedan,1159.8858642578125,1217.6204833984375,449.2899475097656,498.5146789550781,Localizer,36.0056753071788,-86.61084991651106
115,,35,sedan,2433.255615234375,2561.139892578125,1131.94189453125,1224.649169921875,Localizer,36.00501516312889,-86.60985570246521
115,,36,sedan,2260.510009765625,2409.784912109375,1319.681640625,1442.3199462890625,Localizer,36.00487661996527,-86.60981002788114
115,,38,sedan,2912.47119140625,3139.023193359375,1745.16748046875,1911.478271484375,Localizer,36.00472641356816,-86.60958555902806
115,,39,sedan,3185.566650390625,3400.88330078125,1549.4736328125,1692.14111328125,Localizer,36.004830684452166,-86.60958476400735
116,,1,sedan,1482.060791015625,1549.8162841796875,511.6723937988281,557.8153686523438,Localizer,36.00560965901164,-86.6106305519102
116,,3,sedan,1753.1392822265625,1820.08251953125,448.9091796875,499.897705078125,Localizer,36.005760116915084,-86.61062245836226
116,,5,sedan,2074.295166015625,2243.0390625,1865.4193115234375,2048.30712890625,Localizer,36.00462526446662,-86.60968192657843
116,,6,sedan,1397.7689208984375,1447.56396484375,238.2205047607422,279.9728698730469,Localizer,36.006255919213345,-86.61123231340186
116,,8,sedan,1205.1827392578125,1247.634033203125,152.65167236328125,191.66864013671875,Localizer,36.00654526733402,-86.61162858643779
116,,10,sedan,1276.935791015625,1321.3485107421875,126.85716247558594,162.92575073242188,Localizer,36.006679402254655,-86.61169389486356
116,,11,sedan,1344.33154296875,1403.09765625,257.50836181640625,304.5982666015625,Localizer,36.00617741665076,-86.61119566740358
116,,13,SUV,1149.46484375,1230.0323486328125,45.26237487792969,126.6734619140625,Localizer,36.00695910478296,-86.61204061486414
116,,14,SUV,904.5491943359375,1032.3111572265625,400.1921081542969,596.1495361328125,Localizer,36.005597836612765,-86.61089004240192
116,,16,sedan,1734.5557861328125,1865.0811767578125,1344.474609375,1464.489013671875,Localizer,36.004820386114254,-86.60989830424212
116,,25,sedan,778.999755859375,826.8165893554688,187.48971557617188,233.71937561035156,Localizer,36.006314902617994,-86.61172552487287
116,,27,sedan,1971.6409912109375,2049.303955078125,843.3275146484375,909.3909912109375,Localizer,36.005218821981224,-86.61013153327113
116,,28,sedan,1979.248779296875,2072.243408203125,751.71240234375,816.1449584960938,Localizer,36.00532003023529,-86.61019812735837
116,,29,sedan,1130.5777587890625,1198.54248046875,571.8562622070312,635.9560546875,Localizer,36.00545074810786,-86.61065252330042
116,,30,sedan,1162.7459716796875,1220.725830078125,453.5589904785156,503.1526184082031,Localizer,36.00566714506394,-86.61084079959225
116,,35,sedan,2418.57275390625,2544.291015625,1118.8121337890625,1210.2867431640625,Localizer,36.00502334474504,-86.60986468725118
116,,36,sedan,2244.6171875,2392.6826171875,1302.3636474609375,1423.3310546875,Localizer,36.004885251048,-86.60981939273167
116,,38,sedan,2886.9873046875,3109.580322265625,1718.8846435546875,1881.9422607421875,Localizer,36.00473508015836,-86.60959466145842
116,,39,sedan,3158.103515625,3371.361572265625,1528.0423583984375,1667.45556640625,Localizer,36.00483925741549,-86.60959390052273
117,,1,sedan,1476.9713134765625,1544.7969970703125,506.6569519042969,552.4473266601562,Localizer,36.0056180607064,-86.61063997083386
117,,3,sedan,1748.2059326171875,1814.4237060546875,444.9684143066406,495.33197021484375,Localizer,36.005767917386315,-86.61063101049055
117,,5,sedan,2094.115478515625,2265.6142578125,1897.1064453125,2083.19384765625,Localizer,36.00461630017849,-86.60967207389194
117,,6,sedan,1394.9901123046875,1444.3447265625,236.0461883544922,277.5014343261719,Localizer,36.00626308975459,-86.61124046700225
117,,8,sedan,1203.0321044921875,1244.735107421875,150.4417266845703,189.44342041015625,Localizer,36.00655419712198,-86.6116387096493
117,,10,sedan,1275.5721435546875,1319.615966796875,125.5176773071289,161.37725830078125,Localizer,36.00668579914833,-86.61170085590874
117,,11,sedan,1341.9302978515625,1400.141357421875,255.1333465576172,302.10418701171875,Localizer,36.006184537063376,-86.61120362251512
117,,13,SUV,1147.2884521484375,1226.698486328125,44.02180480957031,124.93891143798828,Localizer,36.00696697635251,-86.61205036623389
117,,14,SUV,906.2887573242188,1035.0272216796875,403.2257385253906,600.44580078125,Localizer,36.00559151903997,-86.61088261732597
117,,16,sedan,1745.8389892578125,1877.7513427734375,1363.3714599609375,1485.0804443359375,Localizer,36.004811361602705,-86.60988852518634
117,,25,sedan,779.7640991210938,827.6553955078125,189.4065704345703,235.6907196044922,Localizer,36.00630789790329,-86.61171761137066
117,,27,sedan,1960.506591796875,2038.0042724609375,833.7492065429688,898.9432983398438,Localizer,36.00522772567295,-86.61014160806485
117,,28,sedan,1970.7696533203125,2063.311767578125,744.0469360351562,808.3206176757812,Localizer,36.00532804428525,-86.61020690500214
117,,29,sedan,1132.8555908203125,1201.517578125,577.245849609375,641.6342163085938,Localizer,36.00544287426348,-86.61064396574274
117,,30,sedan,1166.126708984375,1224.176513671875,457.81085205078125,507.7105712890625,Localizer,36.00565921587822,-86.610831690732
117,,35,sedan,2403.919921875,2528.0546875,1106.146728515625,1196.3585205078125,Localizer,36.0050313747494,-86.60987356516061
117,,36,sedan,2226.34619140625,2373.830810546875,1285.841552734375,1405.07470703125,Localizer,36.00489345266656,-86.6098290509947
117,,38,sedan,2861.88916015625,3080.667724609375,1693.6346435546875,1854.2904052734375,Localizer,36.00474342732756,-86.60960364221447
117,,39,sedan,3131.491943359375,3342.107666015625,1507.1328125,1643.6328125,Localizer,36.00484773744401,-86.60960300859003
118,,1,sedan,1472.5762939453125,1540.284423828125,501.7454833984375,547.31787109375,Localizer,36.005626330185066,-86.6106490191283
118,,3,sedan,1743.3011474609375,1809.1080322265625,440.92584228515625,490.9005126953125,Localizer,36.00577578365423,-86.6106395462942
118,,5,sedan,2115.37744140625,2290.3203125,1928.4847412109375,2118.229248046875,Localizer,36.00460771382371,-86.60966226326265
118,,6,sedan,1392.562255859375,1441.2208251953125,233.31065368652344,274.5878601074219,Localizer,36.006272022262465,-86.61125000980454
118,,8,sedan,1200.912353515625,1242.873291015625,147.93711853027344,187.489501953125,Localizer,36.00656334071444,-86.61164863298676
118,,10,sedan,1273.750732421875,1317.4393310546875,124.10221862792969,159.74380493164062,Localizer,36.00669251713822,-86.6117084684826
118,,11,sedan,1339.9354248046875,1397.2796630859375,252.84222412109375,299.5009765625,Localizer,36.00619178718112,-86.6112115419395
118,,13,SUV,1146.9600830078125,1224.7791748046875,42.84402084350586,123.61201477050781,Localizer,36.00697387707599,-86.6120577756388
118,,14,SUV,908.3421020507812,1038.5047607421875,406.5557556152344,604.1663818359375,Localizer,36.00558557719689,-86.61087529616445
118,,16,sedan,1757.4959716796875,1891.4521484375,1382.4549560546875,1506.12939453125,Localizer,36.00480242309728,-86.60987870548799
118,,25,sedan,779.9636840820312,828.1553344726562,191.40771484375,237.7562713623047,Localizer,36.00630052550478,-86.61170965969056
118,,27,sedan,1945.048828125,2027.4036865234375,824.2053833007812,890.0315551757812,Localizer,36.005235759228974,-86.61015172518819
118,,28,sedan,1962.777099609375,2054.32275390625,736.7567749023438,800.50439453125,Localizer,36.00533595775255,-86.61021557291333
118,,29,sedan,1135.451171875,1204.7283935546875,582.416748046875,647.1537475585938,Localizer,36.0054353945142,-86.61063566338389
118,,30,sedan,1169.2850341796875,1227.736328125,462.28094482421875,512.4723510742188,Localizer,36.005650955237705,-86.61082232079164
118,,35,sedan,2389.54833984375,2512.2509765625,1093.6337890625,1182.9791259765625,Localizer,36.005039317597245,-86.60988236227311
118,,36,sedan,2210.987548828125,2355.306396484375,1269.5091552734375,1386.3619384765625,Localizer,36.00490202777228,-86.60983864535606
118,,38,sedan,2837.07666015625,3050.89306640625,1668.751708984375,1827.485107421875,Localizer,36.00475171400438,-86.60961276042126
118,,39,sedan,3105.52880859375,3312.92041015625,1486.6517333984375,1620.48974609375,Localizer,36.00485616449939,-86.609612140882
119,,1,sedan,1468.24609375,1535.7178955078125,496.9739990234375,542.0951538085938,Localizer,36.005634644011266,-86.61065812384318
119,,3,sedan,1738.5240478515625,1804.085205078125,437.00396728515625,486.4734802246094,Localizer,36.005783624384044,-86.61064798223293
119,,5,sedan,2135.359375,2312.992431640625,1960.94189453125,2153.532470703125,Localizer,36.004599055327446,-86.60965280158601
119,,6,sedan,1389.758056640625,1437.865478515625,230.7633514404297,271.8177795410156,Localizer,36.00628041531516,-86.61125930140739
119,,8,sedan,1199.1533203125,1240.7154541015625,145.8021240234375,185.3098602294922,Localizer,36.00657224610823,-86.61165832346884
119,,10,sedan,1272.635498046875,1315.8353271484375,122.51499938964844,157.9976806640625,Localizer,36.006700058369226,-86.61171632070179
119,,11,sedan,1337.2930908203125,1393.7100830078125,250.29771423339844,296.7855529785156,Localizer,36.006199549356495,-86.61122035893769
119,,13,SUV,1145.3431396484375,1223.02294921875,41.538414001464844,122.11695098876953,Localizer,36.006981545411335,-86.61206640570816
119,,14,SUV,909.68701171875,1040.6875,410.33355712890625,608.701904296875,Localizer,36.00557841397385,-86.61086729065701
119,,16,sedan,1770.611083984375,1907.5679931640625,1400.8843994140625,1526.862548828125,Localizer,36.00479405984497,-86.60986892888434
119,,25,sedan,780.1724853515625,829.7100219726562,193.2646484375,239.77407836914062,Localizer,36.00629364363035,-86.61170181993914
119,,27,sedan,1930.6431884765625,2016.986572265625,814.9735107421875,881.4721069335938,Localizer,36.00524362876121,-86.6101615765071
119,,28,sedan,1954.197265625,2044.7005615234375,729.6825561523438,792.8914794921875,Localizer,36.00534364864727,-86.61022434028278
119,,29,sedan,1138.16845703125,1208.0689697265625,587.8594360351562,652.826904296875,Localizer,36.00542769767304,-86.61062711533395
119,,30,sedan,1172.099609375,1230.8023681640625,466.8927001953125,517.4271850585938,Localizer,36.00564240306047,-86.61081291135673
119,,35,sedan,2374.910400390625,2496.642578125,1081.120849609375,1169.8546142578125,Localizer,36.00504729358768,-86.60989125384116
119,,36,sedan,2197.053466796875,2338.95849609375,1253.9017333984375,1368.827392578125,Localizer,36.00491036871444,-86.60984772813782
119,,38,sedan,2812.102783203125,3022.84814453125,1644.354736328125,1802.0181884765625,Localizer,36.00475988232452,-86.6096217891508
119,,39,sedan,3080.3193359375,3285.157470703125,1466.5279541015625,1598.4986572265625,Localizer,36.00486448589829,-86.60962112551303
120,,1,sedan,1465.6268310546875,1531.5338134765625,495.0474853515625,540.0498046875,Detector,36.005637744963884,-86.6106623575617
120,,3,sedan,1736.9169921875,1801.2034912109375,434.2022399902344,482.139892578125,Detector,36.00579066100521,-86.61065451200125
