im x,im y,roadway x,roadway y
921.3294243746146,1252.8028617035377,730,0
1182.4351366334804,947.3283303688988,760,0
1257.9571709612019,858.9730897189852,770,0
1422.8563637593884,666.0531294404223,800,0
1474.7062673947507,605.392545358464,810,0
1847.1218247505662,169.69365979670917,920,0
1873.0675232763872,139.33909562897003,930,0
808.7368083056834,1133.0991330407792,730,12
1068.7629774023537,861.557519312685,760,12
1141.3794698532913,785.7251536246343,770,12
1314.7209778050526,604.7070931778665,800,12
1367.0910821848336,550.0177413184095,810,12
1760.2916080413993,139.4040493167672,920,12
1786.642315049053,111.8863824273462,930,12
705.6917878546582,1023.5460060349525,730,24
962.9265746420721,781.6991426844726,760,24
1031.8455381049885,716.9029487208335,770,24
1212.7248694745276,546.8439163365109,800,24
1265.1446822101566,497.55988502076013,810,24
1676.9946756844263,110.34697988991618,920,24
1703.460843373494,85.4640326009922,930,24
614.5863384521002,926.686528249075,730,36
867.7074652777778,709.8519965277778,760,36
932.409493446688,654.4254339355296,770,36
1119.6396562308164,494.03595882325163,800,36
1171.6723689748223,449.46248112296684,810,36
1599.2120067453625,83.21349072512648,920,36
1625.4949381721372,60.698392125267105,930,36
535.0575431075365,842.1348616195914,730,48
783.2660815552301,646.137134264401,760,48
843.5081164433516,598.5670466148492,770,48
1035.9848224953569,446.57792814640436,800,48
1087.3071732160167,406.0512638878533,810,48
1527.7244918837812,58.27598554085391,920,48
1553.5839511866332,37.85607861222463,930,48
im space-> roadway marking coordinate system Homography Matrix
0.12887877787621904,0.7016461703219369,770.9551412489715
-0.12688950499414134,-0.10830382393719526,252.64034603951072
1.9605028002634008e-05,0.001124998856990796,1.0
