im x,im y,roadway x,roadway y
1518.1061519903499,623.3510253317249,920,0
1532.8048098434003,584.3545861297539,930,0
1568.937557392103,488.49219467401286,960,0
1579.5966796875,460.212890625,970,0
1606.2100017185082,389.60611788967174,1000,0
1644.9773382367557,286.7540005963622,1050,0
1662.8006410919243,239.46768689897632,1080,0
1670.1340048171667,220.01182395445588,1090,0
1682.8138653588944,186.37137761925993,1120,0
1411.3130649137222,605.5521774856204,920,12
1429.5113484646195,568.4632843791723,930,12
1474.5402010050252,476.69252512562815,960,12
1488.5806774570333,448.07742366093777,970,12
1523.0323621746911,377.8633923070152,1000,12
1572.0865129565395,277.888900224444,1050,12
1595.146423393798,230.8918001485096,1080,12
1603.375131559164,214.1213351375733,1090,12
1620.686141407978,178.84074441308826,1120,12
1307.606844409073,588.2678074015122,920,24
1328.6513778435362,552.9463658220825,930,24
1381.0464122137405,465.00580152671756,960,24
1398.3039390500892,436.0405252066786,970,24
1439.9538864678573,366.134666324874,1000,24
1497.9060422660978,268.8669510864173,1050,24
1525.7711555647213,222.0977521138379,1080,24
1534.1620828749542,208.014301430143,1090,24
1556.2007269490393,171.0243305392775,1120,24
1208.0938337801608,571.6823056300268,920,36
1232.0539571150098,538.08522417154,930,36
1292.1004389362251,453.88755486702814,960,36
1312.9448743408889,424.6593165787852,970,36
1362.4823199836485,355.19750399769157,1000,36
1429.9445812118838,260.6013679852291,1050,36
1463.071907010534,214.1499600435888,1080,36
1471.3971613545816,202.4762201195219,1090,36
1498.7901986006966,164.06547861826624,1120,36
1116.1980297211555,556.3663382868592,920,48
1142.3003033367038,524.2769697441082,930,48
1208.0979734090615,443.3872466761327,960,48
1232.0998973657202,413.87998631542933,970,48
1288.347079656642,344.7313524221142,1000,48
1363.36697863768,252.50409199647459,1050,48
1400.968639242345,206.2777148335367,1080,48
1408.5701351815428,196.93265898660673,1090,48
1441.0027614773903,157.06094078513823,1120,48
im space-> roadway marking coordinate system Homography Matrix
0.11719433699150185,1.690396233247708,1142.9209760663778
-0.2696050413612061,-0.10112346150136464,472.10106186450247
8.200090749468984e-06,0.002512750934564203,0.9999999999999999
