im x,im y,roadway x,roadway y
1295.2886716503738,1123.144335825187,1290,0
1406.3178725347173,934.2541510295445,1320,0
1441.0095229203623,875.234431892447,1330,0
1516.847891367911,746.2132075968707,1360,0
1542.363609926328,702.8041876696394,1370,0
1595.7489174211912,611.9815885897708,1400,0
1614.3299232736572,580.3703583800059,1410,0
1656.779420742047,508.152479142644,1440,0
1171.09900990099,1061.049504950495,1290,12
1296.3465759578974,885.4932931134074,1320,12
1333.2378378378378,833.7837837837837,1330,12
1420.7724345103231,711.0888470252794,1360,12
1447.5059310864244,673.6172095650537,1370,12
1510.5250595255593,585.2849584055969,1400,12
1530.655518078366,557.0686252876462,1410,12
1579.9738095238095,487.9404761904762,1440,12
1057.265756302521,1004.1328781512605,1290,24
1195.478239468395,840.768653349194,1320,24
1233.7583065845406,795.5224256094388,1330,24
1332.4965320828371,678.8159364603921,1360,24
1359.7416294133748,646.6128090502691,1370,24
1432.3465683413294,560.7953105647538,1400,24
1453.643875472796,535.6223450683735,1410,24
1509.6431375072389,469.4324046071681,1440,24
956.0333521763708,953.5166760881854,1290,36
1104.318422947007,800.3487347029183,1320,36
1142.8434120191855,760.5551584689175,1330,36
1250.8681342110171,648.9732963782213,1360,36
1277.6169451073986,621.3436754176611,1370,36
1358.5999689778191,537.6939661858229,1400,36
1380.36245776038,515.2148616547894,1410,36
1441.9352523048772,451.6145400802308,1440,36
863.0100953449243,907.0050476724622,1290,48
1020.543141556337,763.2030910674324,1320,48
1058.8385793479283,728.2456074415109,1330,48
1175.7608034976406,621.5147023539762,1360,48
1201.5786056731922,597.9472632840591,1370,48
1290.8385554551967,516.4674992992183,1400,48
1312.8170275822583,496.40474185835046,1410,48
1379.7975033690332,435.2625008865877,1440,48
im space-> roadway marking coordinate system Homography Matrix
0.3427418390272256,5.371769439778902,1562.0915864745239
-0.45112392616047076,-0.26870338551848383,884.0308371613692
1.0537300110028033e-05,0.0046421896380138,1.0
