im x,im y,roadway x,roadway y
81.53706272819095,1003.0765660432231,640,12
217.43930711225636,1001.6822762698199,650,12
598.1945301793481,997.7759161055831,680,12
732.8619494054158,996.3942950272226,690,12
1108.3691080404567,992.5417774069476,720,12
1241.233938079903,991.1786500015943,730,12
1619.0947450055592,987.301985114608,760,12
1749.768645782186,985.9613355592654,770,12
123.97881907167667,851.0758572781813,640,24
246.18038964943406,850.0482890909168,650,24
605.1367810269007,847.0298977015849,680,24
724.8952515521302,846.0228730464569,690,24
1081.0928874711444,843.0276794714587,720,24
1200.7343522281915,842.0216386940708,730,24
1569.3094778383654,838.9223653221871,760,24
1689.7737461237698,837.9094057570446,770,24
160.86807704429546,718.9608403529884,640,36
271.18814459914626,718.1108233217457,650,36
611.194490122643,715.4910716226103,680,36
717.9360861850997,714.6686267437582,690,36
1057.19915037097,712.0546020334652,720,36
1165.219301595615,711.2223058765335,730,36
1525.5312569971613,708.4460992856575,760,36
1636.9635671229144,707.5875124162241,770,36
192.4985895081921,605.6794701334516,640,48
292.6423062226688,604.9216257907474,650,48
616.3993354725332,602.471572596424,680,48
711.9535607703373,601.7484595401164,690,48
1036.6274974651503,599.2914675867502,720,48
1134.6261199468427,598.5498563895915,730,48
1487.761523017658,595.8774803663529,760,48
1591.3777006036955,595.0933579413775,770,48
im space-> roadway marking coordinate system Homography Matrix
0.15276373096817464,0.478443282351033,594.455808179058
-0.0004091854739880281,-0.12320897619622002,143.27723128741675
2.6780311968804432e-05,0.0006956571481734428,1.0
