im x,im y,roadway x,roadway y
1183.6180782470426,945.4510300721662,440,0
1255.4373750282812,861.5590416847564,450,0
1422.4972500390909,666.416709156792,480,0
1476.5532527750456,603.2739918504988,490,0
1845.236529420407,172.61573495923014,600,0
1871.3418950755618,142.12210538412918,610,0
1936.4645027857505,66.05250717541786,640,0
1068.6987403778867,861.5909727081876,440,12
1139.579248064873,787.4515911045582,450,12
1314.0905665547716,604.9167637185723,480,12
1367.3605369699553,549.1975992613112,490,12
1758.0487804878048,140.5466778805719,600,12
1785.7630193095376,111.55822118197777,610,12
1853.3953864395817,40.81631993101218,640,12
961.584061391307,783.4262069612241,440,24
1031.0641798688318,718.0410519881717,450,24
1212.5098761402062,547.2892566564631,480,24
1264.5738996732655,498.29374079056953,490,24
1676.5715776612533,110.57805155356446,600,24
1705.8556695550476,83.01988198394557,610,24
1775.7637199614878,17.232016190831747,640,24
864.4574327827569,712.5500185171469,440,36
931.9422693364743,654.6387488548619,450,36
1118.9137875363256,494.1914756215693,480,36
1169.1837724616912,451.0529158857899,490,36
1599.135006119951,82.09563443492452,600,36
1629.7372244104558,55.834723003734204,610,36
1701.1398312316298,-5.438532284061819,640,36
778.6044896496102,649.9005735280939,440,48
844.0286981559503,598.4057438655177,450,48
1036.1129234779194,447.21790851151195,480,48
1084.5144835056744,409.1214584980483,490,48
1531.5732758261101,57.24534283259224,600,48
1563.4453979383602,32.15907069227147,610,48
1636.2565045276376,-25.149922675148083,640,48
im space-> roadway marking coordinate system Homography Matrix
0.08716462714800988,0.2814314959170636,456.140031863737
-0.11686417772278605,-0.10009201008717343,232.62465674392053
-3.0308468192018865e-05,0.0009657660570841495,1.0
